[4####]
9 8 0   145.0  145.0
 2212999.5810001.200E-054 9.380E-06.06560.07312494.47400.730.000000                                                el  50      135550314210 9 8 0   202.0  202.0
 2312999.5810005.220E-049 1.470E-07.05760.064 8693.91100.650.000000                                                el  78      135540314210 9 8 0   157.0  157.0
 2412999.5810003.940E-063 3.671E-04.06730.08316495.37400.760.000000                                                el  36      136650314210 9 8 0   438.0  438.0
 2112999.5810003.740E-057 1.581E-04.05710.06415288.80500.650.000000                                                el  82      134540314210 9 8 0   165.0  165.0
 2312999.5810002.700E-044 5.467E-09.06120.069 5730.27700.690.000000                                                el  60      135540314210 9 8 0   121.0  121.0
 2312999.5810001.310E-060 3.393E-04.06560.07315691.47600.730.000000                                                el  50      135550314210 9 8 0   101.0  101.0
 2212999.5810004.360E-047 1.543E-06.05630.063 8664.04800.650.000000                                                el  91      134440314210 9 8 0   366.0  366.0
 2412999.5810004.040E-064 1.538E-04.05490.06117007.14700.660.000000                                                el 107      134440314210 9 8 0  1290.0 1290.0
 2412999.5820001.170E-071 4.504E-03.06620.07621095.88900.740.000000                                                el  45      135550314210 9 8 0   546.0  546.0
 2112999.5820004.490E-060 7.913E-05.06650.07816393.50600.750.000000                                                el  42      136550314210 9 8 0    85.0   85.0
 2112999.5820004.740E-065 5.590E-05.05660.06318830.26600.650.000000                                                el  88      134540314210 9 8 0   177.0  177.0
 2412999.5820008.200E-051 2.818E-07.06010.068 9298.59200.680.000000                                                el  63      135540314210 9 8 0   762.0  762.0
 2312999.5820003.470E-049 9.223E-06.06990.092 9398.10800.730.000000                                                el  25      136650314210 9 8 0    51.0   51.0
 2112999.5820006.060E-048 1.643E-07.05680.063 9522.79400.650.000000                                                el  86      134540314210 9 8 0   173.0  173.0
 2412999.5820006.640E-066 4.824E-04.06170.06917965.81900.700.000000                                                el  59      135540314210 9 8 0   714.0  714.0
 2412999.5820006.440E-062 2.507E-04.05890.06615971.61400.670.000000                                                el  68      135540314210 9 8 0   822.0  822.0
 2312999.5830008.390E-069 1.020E-02.06500.07220281.01400.720.000000                                                el  52      135540314210 9 8 0   105.0  105.0
 2212999.5830006.240E-060 4.190E-06.05890.06614894.44500.670.000000                                                el  68      135540314210 9 8 0   274.0  274.0
 2212999.5830004.520E-053 3.296E-06.05530.06211678.41200.650.000000                                                el 102      134440314210 9 8 0   410.0  410.0
 2212999.5830001.260E-045 1.637E-06.06040.068 7905.85000.690.000000                                                el  62      135540314210 9 8 0   250.0  250.0
 2212999.5830001.830E-044 1.108E-09.05760.064 5900.84300.650.000000                                                el  78      135540314210 9 8 0   314.0  314.0
 2212999.5830009.410E-048 2.746E-05.05570.062 9584.87700.650.000000                                                el  97      134440314210 9 8 0   390.0  390.0
 2212999.5830001.930E-053 4.580E-06.05750.06411868.89100.650.000000                                                el  79      135540314210 9 8 0   318.0  318.0
 2212999.5830004.620E-071 1.205E-04.06220.06920825.50900.700.000000                                                el  58      135540314210 9 8 0   234.0  234.0
 2412999.5830001.310E-068 9.631E-04.05830.06519430.02700.660.000000                                                el  72      135540314210 9 8 0   870.0  870.0
 2412999.5830002.510E-050 6.499E-07.06420.071 9208.86800.710.000000                                                el  54      135540314210 9 8 0   654.0  654.0
 2412999.5830001.130E-045 3.750E-10.05980.067 5504.94000.680.000000                                                el  64      135540314210 9 8 0   774.0  774.0
 2312999.5830001.740E-066 4.869E-04.06650.07818514.15400.750.000000                                                el  42      136550314210 9 8 0    85.0   85.0
 2312999.5830008.820E-069 1.945E-03.05870.06619987.39300.670.000000                                                el  69      135540314210 9 8 0   139.0  139.0
 2412999.5830001.960E-047 2.642E-05.07220.097 8389.41800.700.000000                                                el  19      136650314210 9 8 0   234.0  234.0
 2112999.5830005.000E-060 7.900E-05.05350.05916590.47900.680.000000                                                el 123      134440314210 9 8 0   247.0  247.0
 2112999.5830001.980E-053 1.096E-05.05630.06312997.07300.650.000000                                                el  91      134440314210 9 8 0   183.0  183.0
 2412999.5840001.140E-043 3.024E-08.07260.098 5201.96400.690.000000                                                el  18      136650314210 9 8 0   222.0  222.0
 2412999.5840001.620E-070 5.934E-03.06010.06820680.55600.680.000000                                                el  63      135540314210 9 8 0   762.0  762.0
 2312999.5840001.250E-046 1.174E-08.05620.063 7080.60400.650.000000                                                el  92      134440314210 9 8 0   185.0  185.0
 2312999.5840007.100E-060 3.025E-04.05980.06715370.54600.680.000000                                                el  64      135540314210 9 8 0   129.0  129.0
 2112999.5840003.480E-056 1.809E-04.07020.09314607.94000.720.000000                                                el  24      136650314210 9 8 0    49.0   49.0
 2412999.5840006.870E-046 1.007E-08.06620.076 6212.45900.740.000000                                                el  45      135550314210 9 8 0   546.0  546.0
 2312999.5840007.160E-055 3.851E-05.06590.07412517.61800.730.000000                                                el  48      135550314210 9 8 0    97.0   97.0
 2212999.5840001.010E-044 2.803E-07.06830.087 6973.63000.750.000000                                                el  31      136650314210 9 8 0   126.0  126.0
 2212999.5840001.010E-052 3.801E-06.06470.07111408.58700.720.000000                                                el  53      135540314210 9 8 0   214.0  214.0
 2312999.5840006.480E-053 2.703E-05.05390.06011701.68700.670.000000                                                el 118      134440314210 9 8 0   237.0  237.0
 2412999.5850004.100E-055 8.937E-05.06170.06912507.43500.700.000000                                                el  59      135540314210 9 8 0   714.0  714.0
 2212999.5850009.210E-059 2.900E-06.05720.06414300.67500.650.000000                                                el  81      134540314210 9 8 0   326.0  326.0
 2212999.5850001.380E-040 1.454E-08.07700.105 4198.59500.670.000000                                                el  11      136650314210 9 8 0    46.0   46.0
 2212999.5850008.300E-062 1.108E-05.06590.07415912.15400.730.000000                                                el  48      135550314210 9 8 0   194.0  194.0
 2112999.5850002.160E-034 2.573E-11.06790.085 1105.50700.750.000000                                                el  33      136650314210 9 8 0    67.0   67.0
 2112999.5850004.170E-056 3.244E-05.06170.06914399.65300.700.000000                                                el  59      135540314210 9 8 0   119.0  119.0
 2112999.5850005.660E-069 4.608E-04.06530.07221011.18100.720.000000                                                el  51      135540314210 9 8 0   103.0  103.0
 2212999.5850005.040E-059 1.745E-06.05390.06014397.22400.670.000000                                                el 118      134440314210 9 8 0   474.0  474.0
 2412999.5850007.460E-071 1.976E-03.05930.06720623.33300.670.000000                                                el  66      135540314210 9 8 0   798.0  798.0
 2312999.5850009.580E-057 1.962E-04.06720.08213687.18000.760.000000                                                el  37      136650314210 9 8 0    75.0   75.0
 2312999.5850002.290E-055 4.719E-05.05690.06412908.16000.650.000000                                                el  84      134540314210 9 8 0   169.0  169.0
 2412999.5850006.650E-058 2.736E-05.05650.06313669.52400.650.000000                                                el  89      134540314210 9 8 0  1074.0 1074.0
 2412999.5850007.630E-045 8.837E-09.06590.074 5703.45000.730.000000                                                el  48      135550314210 9 8 0   582.0  582.0
 2412999.5850005.000E-055 2.278E-05.05570.06212287.02500.650.000000                                                el  97      134440314210 9 8 0  1170.0 1170.0
 2412999.5850004.560E-042 1.089E-09.06270.070 3992.49400.700.000000                                                el  57      135540314210 9 8 0   690.0  690.0
 2212999.5850002.270E-064 6.135E-06.05720.06417111.47400.650.000000                                                el  81      134540314210 9 8 0   326.0  326.0
 2412999.5860003.200E-056 3.287E-05.05670.06312905.66900.650.000000                                                el  87      134540314210 9 8 0  1050.0 1050.0
 2412999.5860005.150E-057 2.945E-06.05600.06312800.98700.650.000000                                                el  94      134440314210 9 8 0  1134.0 1134.0
 2112999.5860001.320E-071 2.270E-04.05780.06522193.83800.650.000000                                                el  76      135540314210 9 8 0   153.0  153.0
 2312999.5860007.360E-047 2.249E-07.06530.072 7676.64500.720.000000                                                el  51      135540314210 9 8 0   103.0  103.0
 2212999.5860001.270E-073 2.371E-04.06080.06822188.15400.690.000000                                                el  61      135540314210 9 8 0   246.0  246.0
 2212999.5860001.870E-044 7.743E-08.06220.069 6709.58300.700.000000                                                el  58      135540314210 9 8 0   234.0  234.0
 2312999.5860006.140E-053 1.046E-05.05790.06511424.78000.650.000000                                                el  75      135540314210 9 8 0   151.0  151.0
 2312999.5860001.050E-041 1.135E-10.07700.105 3364.78500.670.000000                                                el  11      136650314210 9 8 0    23.0   23.0
 2312999.5860001.200E-067 2.436E-03.05890.06619493.74400.670.000000                                                el  68      135540314210 9 8 0   137.0  137.0
 2312999.5860009.310E-050 7.390E-06.06120.069 9800.93700.690.000000                                                el  60      135540314210 9 8 0   121.0  121.0
 2312999.5860003.360E-061 1.782E-04.06170.06915872.63500.700.000000                                                el  59      135540314210 9 8 0   119.0  119.0
 2312999.5860001.600E-049 8.827E-06.06530.072 9692.95600.720.000000                                                el  51      135540314210 9 8 0   103.0  103.0
 2112999.5860001.720E-067 5.006E-05.05600.06319977.00700.650.000000                                                el  94      134440314210 9 8 0   189.0  189.0
 2412999.5860005.820E-073 1.600E-02.06600.07521982.93500.740.000000                                                el  47      135550314210 9 8 0   570.0  570.0
 2412999.5860002.140E-069 1.568E-03.05870.06619894.31900.670.000000                                                el  69      135540314210 9 8 0   834.0  834.0
 2112999.5860007.800E-052 1.784E-05.05790.06512302.04000.650.000000                                                el  75      135540314210 9 8 0   151.0  151.0
 2112999.5860002.350E-049 2.173E-06.06590.07410603.52900.730.000000                                                el  48      135550314210 9 8 0    97.0   97.0
 2412999.5870005.030E-054 1.596E-04.06500.07212085.17200.720.000000                                                el  52      135540314210 9 8 0   630.0  630.0
 2212999.5870009.950E-039 5.249E-10.06960.091 2806.88500.730.000000                                                el  26      136650314210 9 8 0   106.0  106.0
 2112999.5870001.700E-078 7.800E-02.06420.07126589.25900.710.000000                                                el  54      135540314210 9 8 0   109.0  109.0
 2112999.5870005.440E-055 6.080E-06.05770.06513581.17300.650.000000                                                el  77      135540314210 9 8 0   155.0  155.0
 2112999.5870001.000E-071 5.226E-04.06660.07922296.66700.750.000000                                                el  41      136550314210 9 8 0    83.0   83.0
 2112999.5870001.320E-066 5.703E-05.05570.06219591.00900.650.000000                                                el  97      134440314210 9 8 0   195.0  195.0
 2112999.5880002.060E-068 6.159E-05.05390.06020502.80600.670.000000                                                el 118      134440314210 9 8 0   237.0  237.0
 2112999.5880005.600E-077 2.243E-02.06590.07425589.89500.730.000000                                                el  48      135550314210 9 8 0    97.0   97.0
 2212999.5880003.310E-064 5.407E-06.05830.06516983.82200.660.000000                                                el  72      135540314210 9 8 0   290.0  290.0
 2312999.5880003.100E-049 3.170E-08.05750.064 8488.09500.650.000000                                                el  79      135540314210 9 8 0   159.0  159.0
 2312999.5880001.030E-062 6.628E-05.05630.06316474.70300.650.000000                                                el  91      134440314210 9 8 0   183.0  183.0
 2112999.5880002.130E-072 5.033E-04.06040.06822691.29700.690.000000                                                el  62      135540314210 9 8 0   125.0  125.0
 2112999.5880001.280E-074 6.685E-03.06580.07424227.58500.730.000000                                                el  49      135550314210 9 8 0    99.0   99.0
 2412999.5880001.500E-047 7.195E-06.06850.088 8268.89000.750.000000                                                el  30      136650314210 9 8 0   366.0  366.0
 2412999.5880003.500E-058 5.675E-05.05500.06113985.50100.660.000000                                                el 105      134440314210 9 8 0  1266.0 1266.0
 2412999.5880002.960E-060 5.372E-04.05560.06215415.65600.650.000000                                                el  98      134440314210 9 8 0  1182.0 1182.0
 2412999.5880001.310E-061 2.452E-04.06220.06915788.54700.700.000000                                                el  58      135540314210 9 8 0   702.0  702.0
 2412999.5880002.650E-066 2.740E-04.05750.06418098.00300.650.000000                                                el  79      135540314210 9 8 0   954.0  954.0
 2412999.5890008.770E-061 4.722E-04.06470.07115513.79100.720.000000                                                el  53      135540314210 9 8 0   642.0  642.0
 2312999.5890003.020E-042 1.218E-08.06470.071 4899.23800.720.000000                                                el  53      135540314210 9 8 0   107.0  107.0
 2312999.5890001.890E-056 2.019E-04.06530.07213618.47100.720.000000                                                el  51      135540314210 9 8 0   103.0  103.0
 2412999.5890001.240E-067 1.084E-03.06700.08118861.64800.760.000000                                                el  38      136650314210 9 8 0   462.0  462.0
 2312999.5890003.360E-071 3.335E-02.06730.08321585.53900.760.000000                                                el  36      136650314210 9 8 0    73.0   73.0
 2312999.5890002.630E-047 5.981E-07.06220.069 8115.76100.700.000000                                                el  58      135540314210 9 8 0   117.0  117.0
 2112999.5890001.200E-063 2.566E-05.05710.06417990.87100.650.000000                                                el  82      134540314210 9 8 0   165.0  165.0
 2112999.5890001.510E-077 3.663E-02.06120.06926005.94700.690.000000                                                el  60      135540314210 9 8 0   121.0  121.0
 2212999.5890008.470E-070 1.456E-04.06750.08320163.34200.760.000000                                                el  35      136650314210 9 8 0   142.0  142.0
 2212999.5890001.260E-057 2.903E-06.05560.06213801.68000.650.000000                                                el  98      134440314210 9 8 0   394.0  394.0
 2212999.5890005.890E-045 4.747E-07.06470.071 7301.89100.720.000000                                                el  53      135540314210 9 8 0   214.0  214.0
 2212999.5890008.110E-045 1.927E-07.07020.093 6889.95400.720.000000                                                el  24      136650314210 9 8 0    98.0   98.0
 2212999.5890003.800E-045 1.207E-09.06750.083 6078.50200.760.000000                                                el  35      136650314210 9 8 0   142.0  142.0
 2112999.5890001.530E-046 1.554E-08.06680.080 8217.24300.750.000000                                                el  40      136650314210 9 8 0    81.0   81.0
 2112999.5890005.620E-048 6.757E-06.05540.06210335.81000.650.000000                                                el 101      134440314210 9 8 0   203.0  203.0
 2312999.5890004.400E-056 6.993E-05.06630.07713196.48700.750.000000                                                el  44      135550314210 9 8 0    89.0   89.0
 2112999.5900005.410E-075 8.571E-03.06750.08324387.51200.760.000000                                                el  35      136650314210 9 8 0    71.0   71.0
 2112999.5900003.130E-055 1.374E-05.05530.06213920.19600.650.000000                                                el 102      134440314210 9 8 0   205.0  205.0
 2112999.5900002.840E-046 3.091E-08.06320.070 8300.00900.710.000000                                                el  56      135540314210 9 8 0   113.0  113.0
 2412999.5900004.310E-074 6.452E-02.06620.07522800.87300.740.000000                                                el  46      135550314210 9 8 0   558.0  558.0
 2112999.5900001.130E-056 4.026E-05.06420.07114694.65100.710.000000                                                el  54      135540314210 9 8 0   109.0  109.0
 2112999.5900003.010E-079 9.926E-02.06600.07526966.74300.740.000000                                                el  47      135550314210 9 8 0    95.0   95.0
 2312999.5900007.520E-064 1.011E-04.05680.06317088.47400.650.000000                                                el  86      134540314210 9 8 0   173.0  173.0
 2312999.5900001.530E-050 9.281E-06.05780.06510267.57700.650.000000                                                el  76      135540314210 9 8 0   153.0  153.0
 2312999.5900005.190E-069 2.767E-03.06590.07420095.03300.730.000000                                                el  48      135550314210 9 8 0    97.0   97.0
 2112999.5900003.940E-042 4.579E-11.06500.072 4982.45400.720.000000                                                el  52      135540314210 9 8 0   105.0  105.0
 2112999.5900004.400E-061 5.893E-05.05350.05917030.18100.680.000000                                                el 123      134440314210 9 8 0   247.0  247.0
 2412999.5900001.550E-056 5.452E-05.05670.06313158.92400.650.000000                                                el  87      134540314210 9 8 0  1050.0 1050.0
 2112999.5900009.380E-077 1.565E-02.06620.07625396.66500.740.000000                                                el  45      135550314210 9 8 0    91.0   91.0
 2112999.5900004.250E-062 5.671E-05.05380.06017496.35900.680.000000                                                el 119      134440314210 9 8 0   239.0  239.0
 2312999.5900002.400E-049 1.608E-06.05870.066 9320.87600.670.000000                                                el  69      135540314210 9 8 0   139.0  139.0
 2212999.5900007.960E-041 3.260E-10.05910.066 3894.51600.670.000000                                                el  67      135540314210 9 8 0   270.0  270.0
 2212999.5900001.210E-064 1.420E-05.06590.07417306.80200.730.000000                                                el  48      135550314210 9 8 0   194.0  194.0
 2212999.5900001.130E-045 5.227E-06.06650.078 8087.74100.750.000000                                                el  42      136550314210 9 8 0   170.0  170.0
 2212999.5900003.330E-057 2.730E-06.05500.06113603.28100.660.000000                                                el 105      134440314210 9 8 0   422.0  422.0
 2212999.5900002.840E-067 9.903E-06.05600.06318615.44800.650.000000                                                el  94      134440314210 9 8 0   378.0  378.0
 2412999.5900002.860E-072 2.918E-02.06560.07321791.56300.730.000000                                                el  50      135550314210 9 8 0   606.0  606.0
 2112999.5900009.240E-043 6.281E-10.06620.075 5794.57400.740.000000                                                el  46      135550314210 9 8 0    93.0   93.0
 2312999.5900004.220E-045 8.631E-08.05840.066 6714.10400.660.000000                                                el  71      135540314210 9 8 0   143.0  143.0
 2212999.5910006.680E-047 2.806E-07.05780.065 8188.83700.650.000000                                                el  76      135540314210 9 8 0   306.0  306.0
 2212999.5910003.990E-047 3.133E-07.05810.065 8309.31900.660.000000                                                el  73      135540314210 9 8 0   294.0  294.0
 2312999.5910003.730E-052 1.897E-05.06560.07311093.32100.730.000000                                                el  50      135550314210 9 8 0   101.0  101.0
 2312999.5910003.890E-043 9.870E-09.06700.081 5209.99600.760.000000                                                el  38      136650314210 9 8 0    77.0   77.0
 2412999.5910008.160E-043 1.272E-10.06320.070 3901.14200.710.000000                                                el  56      135540314210 9 8 0   678.0  678.0
 2412999.5910001.280E-062 1.097E-03.06170.06916578.73800.700.000000                                                el  59      135540314210 9 8 0   714.0  714.0
 2412999.5910001.150E-050 9.873E-07.06660.079 9399.39700.750.000000                                                el  41      136550314210 9 8 0   498.0  498.0
 2412999.5910005.690E-061 1.104E-03.06730.08315698.84800.760.000000                                                el  36      136650314210 9 8 0   438.0  438.0
 2312999.5910001.980E-067 5.115E-04.06420.07119022.57400.710.000000                                                el  54      135540314210 9 8 0   109.0  109.0
 2112999.5910009.770E-047 6.103E-07.06500.072 9118.04900.720.000000                                                el  52      135540314210 9 8 0   105.0  105.0
 2112999.5910004.940E-057 4.989E-05.05800.06514973.32300.660.000000                                                el  74      135540314210 9 8 0   149.0  149.0
 2112999.5910009.950E-044 1.386E-06.07620.104 7566.75900.670.000000                                                el  12      136650314210 9 8 0    25.0   25.0
 2112999.5910004.970E-044 2.487E-08.05910.066 7229.30100.670.000000                                                el  67      135540314210 9 8 0   135.0  135.0
 2112999.5910001.670E-051 4.042E-07.05630.06311405.82500.650.000000                                                el  91      134440314210 9 8 0   183.0  183.0
 2112999.5910001.960E-064 2.321E-05.05520.06218389.63900.650.000000                                                el 103      134440314210 9 8 0   207.0  207.0
 2112999.5910002.790E-072 1.596E-04.05650.06322473.39000.650.000000                                                el  89      134540314210 9 8 0   179.0  179.0
 2112999.5910005.460E-054 6.098E-06.05790.06513101.97000.650.000000                                                el  75      135540314210 9 8 0   151.0  151.0
 2412999.5920001.370E-065 3.522E-04.05770.06517806.50000.650.000000                                                el  77      135540314210 9 8 0   930.0  930.0
 2412999.5920004.970E-041 7.007E-11.07260.098 2703.41300.690.000000                                                el  18      136650314210 9 8 0   222.0  222.0
 2412999.5920004.310E-052 1.910E-04.06830.08711101.43100.750.000000                                                el  31      136650314210 9 8 0   378.0  378.0
 2412999.5920006.850E-070 1.059E-03.06470.07119994.21100.720.000000                                                el  53      135540314210 9 8 0   642.0  642.0
 2412999.5920007.640E-048 2.025E-05.06530.072 8728.37000.720.000000                                                el  51      135540314210 9 8 0   618.0  618.0
 2312999.5920007.440E-039 1.261E-10.06900.089 2222.90000.740.000000                                                el  28      136650314210 9 8 0    57.0   57.0
 2312999.5920005.360E-066 2.906E-04.06620.07618190.51300.740.000000                                                el  45      135550314210 9 8 0    91.0   91.0
 2412999.5920002.250E-044 9.134E-09.06770.084 5417.71000.750.000000                                                el  34      136650314210 9 8 0   414.0  414.0
 2212999.5920005.150E-058 4.317E-06.05930.06713986.56400.670.000000                                                el  66      135540314210 9 8 0   266.0  266.0
 2212999.5920002.590E-061 1.630E-06.05700.06415395.58100.650.000000                                                el  83      134540314210 9 8 0   334.0  334.0
 2112999.5920003.380E-061 3.373E-05.05670.06316898.74400.650.000000                                                el  87      134540314210 9 8 0   175.0  175.0
 2112999.5920002.180E-055 7.502E-06.05870.06613790.12800.670.000000                                                el  69      135540314210 9 8 0   139.0  139.0
 2212999.5920001.160E-060 1.257E-05.05610.06315530.66700.650.000000                                                el  93      134440314210 9 8 0   374.0  374.0
 2212999.5920002.340E-066 6.791E-06.05680.06318085.79100.650.000000                                                el  86      134540314210 9 8 0   346.0  346.0
 2212999.5920005.990E-042 7.899E-07.07090.095 5803.89100.710.000000                                                el  22      136650314210 9 8 0    90.0   90.0
 2212999.5920002.430E-058 4.415E-06.05680.06414197.39800.650.000000                                                el  85      134540314210 9 8 0   342.0  342.0
 2312999.5930002.960E-039 1.595E-11.06660.079 2064.44900.750.000000                                                el  41      136550314210 9 8 0    83.0   83.0
 2212999.5930005.200E-073 6.047E-04.05950.06722103.73200.680.000000                                                el  65      135540314210 9 8 0   262.0  262.0
 2112999.5930001.090E-063 3.836E-05.05770.06518080.50200.650.000000                                                el  77      135540314210 9 8 0   155.0  155.0
 2412999.5930001.640E-048 5.094E-08.06560.073 7809.50200.730.000000                                                el  50      135550314210 9 8 0   606.0  606.0
 2412999.5930008.820E-074 5.554E-02.06270.07022666.38100.700.000000                                                el  57      135540314210 9 8 0   690.0  690.0
 2312999.5930001.480E-069 2.386E-03.05890.06620393.66700.670.000000                                                el  68      135540314210 9 8 0   137.0  137.0
 2212999.5930003.010E-072 1.072E-04.06320.07021356.12400.710.000000                                                el  56      135540314210 9 8 0   226.0  226.0
 2212999.5930004.720E-065 4.412E-05.06590.07417733.66300.730.000000                                                el  48      135550314210 9 8 0   194.0  194.0
 2312999.5930001.650E-050 1.042E-04.07130.09510488.48400.710.000000                                                el  21      136650314210 9 8 0    43.0   43.0
 2312999.5930009.170E-048 1.392E-06.07130.095 8300.42500.710.000000                                                el  21      136650314210 9 8 0    43.0   43.0
 2312999.5930003.970E-054 2.819E-05.05720.06412207.85700.650.000000                                                el  81      134540314210 9 8 0   163.0  163.0
 2212999.5930009.740E-067 4.257E-06.05670.06318172.36200.650.000000                                                el  87      134540314210 9 8 0   350.0  350.0
 2412999.5930002.440E-052 5.850E-05.06650.07811036.69700.750.000000                                                el  42      136550314210 9 8 0   510.0  510.0
 2412999.5930007.630E-057 9.432E-06.05510.06112980.30600.660.000000                                                el 104      134440314210 9 8 0  1254.0 1254.0
 2312999.5930001.040E-049 2.006E-05.06700.081 9890.57100.760.000000                                                el  38      136650314210 9 8 0    77.0   77.0
 2212999.5940005.840E-048 5.361E-06.06620.076 9190.18800.740.000000                                                el  45      135550314210 9 8 0   182.0  182.0
 2412999.5940002.410E-054 1.855E-05.06530.07211789.88300.720.000000                                                el  51      135540314210 9 8 0   618.0  618.0
 2212999.5940001.860E-069 1.256E-04.07060.09419886.22900.720.000000                                                el  23      136650314210 9 8 0    94.0   94.0
 2312999.5940006.680E-041 6.299E-09.06830.087 4017.66500.750.000000                                                el  31      136650314210 9 8 0    63.0   63.0
 2412999.5940003.460E-055 4.351E-05.06170.06912394.25000.700.000000                                                el  59      135540314210 9 8 0   714.0  714.0
 2312999.5940001.440E-072 8.481E-02.06590.07422484.02600.730.000000                                                el  48      135550314210 9 8 0    97.0   97.0
 2312999.5940001.350E-059 1.013E-04.06580.07414958.87100.730.000000                                                el  49      135550314210 9 8 0    99.0   99.0
 2312999.5940008.710E-061 6.624E-05.05800.06515519.37100.660.000000                                                el  74      135540314210 9 8 0   149.0  149.0
 2312999.5940006.580E-071 1.875E-02.06580.07421391.43900.730.000000                                                el  49      135550314210 9 8 0    99.0   99.0
 2212999.5940007.030E-043 3.045E-10.06930.090 4668.76100.740.000000                                                el  27      136650314210 9 8 0   110.0  110.0
 2212999.5940002.080E-057 4.100E-06.06080.06813672.72500.690.000000                                                el  61      135540314210 9 8 0   246.0  246.0
 2412999.5940004.830E-059 1.665E-04.05930.06714519.37200.670.000000                                                el  66      135540314210 9 8 0   798.0  798.0
 2112999.5940002.590E-043 5.592E-08.07260.098 6790.10500.690.000000                                                el  18      136650314210 9 8 0    37.0   37.0
 2112999.5950006.880E-049 3.196E-06.06720.08210408.98500.760.000000                                                el  37      136650314210 9 8 0    75.0   75.0
 2412999.5950004.830E-067 3.300E-04.06220.06918423.38800.700.000000                                                el  58      135540314210 9 8 0   702.0  702.0
 2112999.5950003.440E-059 2.900E-05.05790.06515886.32600.650.000000                                                el  75      135540314210 9 8 0   151.0  151.0
 2112999.5950005.370E-077 3.312E-02.06530.07225691.06200.720.000000                                                el  51      135540314210 9 8 0   103.0  103.0
 2412999.5950002.600E-057 1.585E-05.05590.06213290.08700.650.000000                                                el  95      134440314210 9 8 0  1146.0 1146.0
 2112999.5950008.540E-079 9.245E-02.06010.06826797.30400.680.000000                                                el  63      135540314210 9 8 0   127.0  127.0
 2312999.5950002.690E-044 1.740E-08.06620.075 5915.10200.740.000000                                                el  46      135550314210 9 8 0    93.0   93.0
 2312999.5950001.650E-058 2.185E-04.05830.06514680.43200.660.000000                                                el  72      135540314210 9 8 0   145.0  145.0
 2412999.5950001.530E-045 6.560E-08.06620.075 6437.74000.740.000000                                                el  46      135550314210 9 8 0   558.0  558.0
 2212999.5950001.560E-065 3.310E-05.05780.06517996.05500.650.000000                                                el  76      135540314210 9 8 0   306.0  306.0
 2412999.5950001.040E-064 1.502E-04.05790.06517208.80600.650.000000                                                el  75      135540314210 9 8 0   906.0  906.0
 2112999.5950009.320E-059 4.802E-05.05700.06415805.72100.650.000000                                                el  83      134540314210 9 8 0   167.0  167.0
 2212999.5950005.940E-050 1.103E-04.05700.06410881.18200.650.000000                                                el  83      134540314210 9 8 0   334.0  334.0
 2112999.5950003.630E-072 4.371E-03.06600.07522969.87900.740.000000                                                el  47      135550314210 9 8 0    95.0   95.0
 2112999.5950001.000E-056 1.081E-04.06620.07514890.38200.740.000000                                                el  46      135550314210 9 8 0    93.0   93.0
 2112999.5950002.520E-059 4.712E-05.05540.06216111.05900.650.000000                                                el 101      134440314210 9 8 0   203.0  203.0
 2112999.5950008.050E-066 4.386E-05.05350.05919213.67200.680.000000                                                el 123      134440314210 9 8 0   247.0  247.0
 2212999.5950006.050E-075 3.783E-04.06270.07022896.72600.700.000000                                                el  57      135540314210 9 8 0   230.0  230.0
 2412999.5950003.550E-070 2.695E-03.06630.07720283.59700.750.000000                                                el  44      135550314210 9 8 0   534.0  534.0
 2412999.5960002.980E-073 5.988E-02.06590.07422396.38700.730.000000                                                el  48      135550314210 9 8 0   582.0  582.0
 2412999.5960001.350E-048 1.002E-07.05790.065 8071.51500.650.000000                                                el  75      135540314210 9 8 0   906.0  906.0
 2412999.5960003.090E-038 2.277E-11.06660.079 1315.06300.750.000000                                                el  41      136550314210 9 8 0   498.0  498.0
 2212999.5960001.490E-062 4.851E-06.05750.06416197.25400.650.000000                                                el  79      135540314210 9 8 0   318.0  318.0
 2412999.5960002.360E-048 7.728E-09.06470.071 7358.56600.720.000000                                                el  53      135540314210 9 8 0   642.0  642.0
 2212999.5960004.960E-042 4.853E-09.06220.069 4991.68000.700.000000                                                el  58      135540314210 9 8 0   234.0  234.0
 2212999.5960001.340E-050 1.036E-05.06640.07710566.72300.750.000000                                                el  43      136550314210 9 8 0   174.0  174.0
 2212999.5960002.460E-038 1.534E-10.08660.118 1951.05900.680.000000                                                el   3      136650314210 9 8 0    14.0   14.0
 2212999.5960007.340E-060 1.056E-05.05660.06315103.83100.650.000000                                                el  88      134540314210 9 8 0   354.0  354.0
 2412999.5960003.020E-060 1.510E-04.06630.07714986.92400.750.000000                                                el  44      135550314210 9 8 0   534.0  534.0
 2412999.5960001.870E-072 1.213E-02.06500.07221706.42600.720.000000                                                el  52      135540314210 9 8 0   630.0  630.0
 2312999.5960001.680E-050 8.286E-05.06620.07610591.82600.740.000000                                                el  45      135550314210 9 8 0    91.0   91.0
 2112999.5960001.830E-054 4.812E-05.06420.07113684.77000.710.000000                                                el  54      135540314210 9 8 0   109.0  109.0
 2112999.5960001.070E-075 1.070E-02.05930.06724895.70500.670.000000                                                el  66      135540314210 9 8 0   133.0  133.0
 2312999.5960005.910E-037 2.329E-09.06660.079 2000.11600.750.000000                                                el  41      136550314210 9 8 0    83.0   83.0
